word	weight
jeri	-3
gabungan	-5
tertawan	-3
tersisih	-5
membangunkan	-4
depak	-3
bertabrakan	-4
halilintar	-3
cekung	-4
memecatkan	-5
pelet	-3
konkretisasi	-3
gua	-3
menyeramkan	-4
persengketaan	-4
omong	-4
mendalam	-3
motivasi	-3
mengejawantah	-3
berbondong-bondong	-3
menjepit leher	-4
relasi	-4
tebaran	-3
menyerobot	-5
menghamuni	-5
tidak bekerja	-4
jerum	-4
skors	-3
cetera	-4
melesap	-3
tertancap	-3
detektif	-3
lompong	-5
berpucuk	-4
beralasan	-4
memakan	-4
cimeng	-3
baku	-3
kabar	-3
menjotos	-3
rasionalitas	-4
bangsal	-3
meraban	-4
memaling	-5
menular	-4
saya	-3
jilid	-5
bidas	-5
mencerat	-3
bercekit	-4
pembungkus	-3
berderum	-4
goblok	-5
menceluk	-3
cakap	-4
mengirikan	-4
angkat topi	-4
melanggar	-5
memuaskan	-5
berpasuk	-3
percaturan	-3
dengkur	-3
rua	-4
tagar	-3
menumang	-4
terulur lidah	-5
sewenang-wenang	-5
maula	-4
menyeluruhi	-3
ledes	-3
berhamburan	-5
galian	-3
sebaran	-3
nikah	-3
ceku	-5
dengkul	-3
cabut	-5
kemurungan	-5
jalan tol	-4
sementung	-5
miring	-4
tumbang	-5
bondot	-5
undian	-5
pejajaran	-4
menguatkan	-3
peminta-minta	-4
meruok	-5
berkecai	-5
legalitas	-3
memilin	-5
rambang	-5
kaidah	-4
kata-	-4
bucu	-3
mengalahkan	-4
popokan	-4
kencan	-4
germo	-5
cerai	-4
begundal	-3
mengukuhkan	-3
memendek	-3
meruyup	-4
kebat	-3
menggelecik	-3
mendung	-3
liang sanggama	-4
sahabat	-4
gelinjang	-3
kebas	-3
kerja keras	-5
musyawarah	-3
belah ketupat	-4
sawat	-5
terminal	-3
tingkah	-5
membayankan	-4
kantin	-4
bendel	-5
koplo	-3
menyingkirkan	-4
papar	-3
dalil	-3
papak	-3
bernuansa	-3
enyah	-4
merosot	-5
capit	-3
rencana	-4
dewan	-3
menceracau	-3
malas	-4
repot	-5
kemik	-3
fasilitas	-4
bombastis	-3
didik	-3
bencat	-5
terkikis	-3
apiun	-3
lewat	-5
mengkhianati	-5
bedegong	-4
si fulan	-3
iba	-5
calar	-3
flu	-3
beruntun	-3
membawang	-5
ranap	-5
mencagun	-3
biut	-5
tambun	-3
andeka	-3
membanting	-4
dahsyat	-5
mungkir	-5
becus	-4
terzalimi	-5
pelantikan	-3
kisruh	-3
memedi	-4
gas	-4
perwujudan	-3
bapet	-4
intrakalimat	-5
berak	-4
akidah	-3
rayu	-4
imbang	-3
senging	-5
setimbang	-3
mengirik	-3
juragan	-4
mengiris	-4
vital	-4
begu	-4
bertikai pangkai	-4
harap-harap cemas	-3
warita	-4
bawa	-3
mempermudah	-3
merobohkan	-5
besar rabu	-3
surih	-3
apatis	-5
menyemprot	-5
beradu	-4
agen rahasia	-3
arahan	-3
bertanding	-4
atas	-4
data	-3
hasan	-4
otak udang	-5
terdedah	-3
asosiasi	-4
meneguk	-3
natural	-3
loneng	-3
bertuah	-3
menadaburkan	-3
jawaban	-5
merebahkan	-3
lancang mulut	-4
merampang	-4
prinsipil	-4
mengaret	-3
corengmoreng	-4
berkelompok-kelompok	-4
kegelisahan	-4
waduk	-3
koyak-koyak	-5
wajar	-5
inheren	-4
hilang arwah	-4
mengumandang	-4
berlubang	-3
bermetamorfosis	-3
soe	-5
jeringing	-4
ayunan	-3
lucut	-3
empal	-4
berangkat	-4
apes	-5
mansukh	-4
kesulitan	-5
tuli	-3
berguguran	-3
kacek	-4
menghulu	-3
gagar	-3
rayuan	-3
gawat	-5
mengada-ada	-4
menakutkan	-4
berangkal	-3
tertenung	-3
empap	-3
prosedur	-4
bernas	-3
hop	-5
terpendam	-5
syair	-3
penyelewengan	-4
semok	-4
tike	-3
nujum	-4
sabak	-3
memukuli	-4
menyolot	-4
menyelubungi	-3
terbentur	-4
berusaha	-3
bertengkar mulut	-5
lingkar	-3
meligih	-4
ejakulasi	-3
sepak	-3
kelesah	-5
melindap	-3
signifikansi	-4
kepayahan	-3
menyinkronkan	-3
uci-uci	-4
menyerbu	-5
menggerebek	-3
khisit	-5
gugatan	-5
berlipat	-3
menubruk	-3
sarangan	-3
kesambet	-3
sutradara	-3
kelucahan	-5
mengata-ngatai	-5
bertetesan	-3
cacing es	-4
beguk	-4
bongkak	-3
kalor	-4
batu berdahak	-4
gegap	-5
lotong	-4
memperkacaukan	-4
membantu	-4
gemaung	-3
pekak	-3
tertulang	-5
pemberadaban	-3
usaha	-4
mencilok	-3
serpihan	-4
mengutuk	-5
hajar	-5
uang sogok	-3
tanggal	-4
buntung	-5
hajat	-5
pembatalan	-3
jorong	-3
pergabungan	-3
uang pecah	-4
desas-desus	-5
prahara	-3
memantapkan	-3
jalan raya	-4
batuk darah	-4
tempelak	-5
dursila	-5
rebet	-5
menghinap-hinap	-3
pertunjukan perasaan	-3
rebeh	-5
hirap	-3
semau	-3
mendaulat	-5
terhempas	-5
hancur lebur	-5
rumit	-5
disimilaritas	-4
entak	-3
tradisional	-5
tersengut-sengut	-5
meriang	-4
sungkan	-4
angin lalu	-5
bersendikan	-4
nama buruk	-5
dongkol	-4
mengarah	-4
mengonarkan	-4
dalal	-3
rompak	-5
laboratorium	-3
tunduk	-5
banyak omong	-4
someng	-4
mencibirkan	-5
menongkrongi	-3
kuat	-3
mutlak	-3
pemain	-3
dia	-3
menyelang	-5
eroton	-4
endemi	-5
lapuk	-5
rabak	-3
terderita	-4
mengharamkan	-3
pekikan	-5
pengunjukan	-3
kebangunan	-5
perapian	-4
hujat	-5
dengki	-5
jangkang	-5
lap	-5
sumpal	-3
lembeng	-4
kesalahan	-5
imam	-3
sembrono	-5
berjejas	-5
menghalai-balaikan	-4
cikun	-5
bundel	-5
surut	-4
urit	-3
bloon	-3
kubra	-5
hujah	-4
longgok	-3
cempek	-4
khair	-4
tonjok	-5
gering hulu	-4
anut	-3
berkejaran	-3
pering	-3
pengejawantahan	-3
silang	-4
berkasih-kasihan	-3
mencecah	-3
mempersoalkan	-4
merenungkan	-3
perbincangan	-3
tergemap	-3
penyodok	-3
mendindingi	-5
buncit	-3
kerakal	-3
lancang	-5
enggan	-5
mencengkeram	-4
tertinggal	-3
laten	-5
luluh lantak	-5
penodong	-5
sogokan	-4
fiskal	-3
bertekak	-4
perlahan-lahan	-4
onyak-anyik	-4
merembet	-4
fungsionaris	-3
perkembangan	-4
dugal	-5
recehan	-4
dobel	-3
kecemasan	-4
celemotan	-4
tanur	-4
sombong	-3
faktor	-4
anu	-3
persuasi	-3
welas	-3
mangau	-4
ulung	-4
seraga	-3
bait	-3
berterima	-3
aspiran	-5
berdansa	-4
terhunjam	-3
friksi	-5
pematang	-4
lenyap	-5
api-api	-4
gidik	-4
mesut	-4
sanggit	-3
terseret	-3
mesum	-5
sukatan	-5
golak	-5
keheningan	-4
tengking	-5
aspek	-3
amblas	-3
memomokkan	-5
fundamental	-4
abuk	-3
gunduk	-3
beta	-3
kemplang	-5
abur	-5
selap	-3
tembelang	-5
berumah tangga	-4
jebeh	-5
menikmati	-3
membabi buta	-4
menahun	-5
primer	-4
menggeligi	-4
pembangkang	-4
fulanah	-3
menyetubuhi	-3
bulat	-3
layon	-4
baginda	-3
selempang	-5
mengesak	-3
berhimpun	-4
berkunjung	-4
membelot	-5
kilah	-4
terang akal	-4
keperihan	-5
serobot	-3
mengesan	-3
mengelakkan	-4
kerepotan	-3
hadiah	-3
berdedikasi	-3
tersekat	-5
cek	-4
mengebumikan	-3
moderator	-3
duli	-3
menghebat	-4
berita	-4
melayang	-3
melayani	-5
menyelakkan	-5
buta	-3
memfitnah	-4
nala	-3
sekop	-3
incit	-4
batung-batung	-4
gesek	-3
rongkol	-5
bertinju	-4
bersengketa	-4
cilok	-3
keasingan	-4
sekurang-kurangnya	-3
daftar	-3
bertahan	-4
perahu	-4
melekat	-4
khawatir	-5
ruang	-3
kisikan	-3
menghadiahi	-3
terajang	-3
memegang	-4
kafetaria	-4
masai	-4
merenyam	-3
patgulipat	-5
terali	-4
rad	-3
ijab	-4
meluluhlantakkan	-4
saja	-3
pemberon-takan	-4
mengenjak	-3
beranda	-3
perus	-5
ahmak	-3
pepak	-3
ceroboh	-5
cacing pipih	-4
cuak	-4
bison	-3
pepat	-3
kotak	-3
anjak	-3
anak bedil	-3
tebal hati	-5
tenggak	-3
melampau	-4
bercedera	-4
oven	-4
mengumpul	-3
bertumbukan	-4
mencontengkan	-3
menyatroni	-5
rasialisme	-5
terkilir	-3
gagu	-3
langking	-4
bicu	-3
dogol	-5
camping	-3
berugi	-5
mengenangkan	-3
menerbankan	-4
cutel	-4
mengamalkan	-4
mencaci-maki	-5
analitis	-4
hipotesis	-3
kesejukan	-3
kepelikan	-4
bubuk	-5
inhibisi	-4
hawar	-5
himpun	-3
mengetepikan	-4
berlibat-libat	-4
tergamak	-4
tua	-4
mengubrakan	-3
susuh	-4
mengingsut	-3
cacauan	-4
belis	-4
meninju	-3
mengoyak-oyak	-4
embarau	-3
urut-urutan	-4
menyantak	-3
alobar	-4
memusnahkan	-5
menyantap	-4
berkembang biak	-3
resek	-4
kelas	-3
jalan bentar	-4
colak-caling	-5
tun	-4
bergelut	-4
cacat	-5
buntang	-4
kerugian	-5
uring-uringan	-5
colok	-3
gedembai	-4
dupleks	-3
antusias	-3
rompeng	-4
menyagang	-3
benderang	-3
tenggan	-3
mencabarkan	-4
cabar	-4
celopar	-4
penyungkit	-3
pongah	-5
tarung	-3
mara	-4
cabuh	-3
cupet	-5
terganjal	-4
merompak	-5
konotasi	-3
keajaiban	-4
busut	-4
mangkel	-4
memacak	-4
ringan mulut	-4
main muda	-3
mengacaukan	-4
telan	-5
nyelekit	-4
balung	-4
menyelir	-5
pilon	-3
gingsir	-3
lalim	-5
menyuntik	-3
takul	-3
menebalkan	-3
merana	-4
bertaki	-3
bengkak	-4
pembalut	-3
duduk perut	-3
kesahihan	-3
hantaman	-3
kaos	-4
kirai	-3
lembap	-4
orbit	-4
wimana	-4
peres	-3
bergontok	-4
bertransformasi	-3
kolot	-5
rajin	-3
menyuapi	-3
pendamai	-3
merincukan	-4
balur	-4
mamang	-4
menyemangatkan	-3
tunjuk perasaan	-3
terpengaruh	-4
berjarak	-4
patos	-5
perkakas	-3
beralih bentuk	-3
asfal	-5
menunukan	-4
tambak	-3
berlainan	-4
mengoyak	-4
menyiar	-4
injakan	-3
hirup	-3
memble	-3
menyiat	-4
membonceng	-3
rucah	-5
penghisapan	-4
kasur	-4
susu	-4
rombongan	-4
pencukuran	-4
menyelusuh	-3
tergambar	-3
kekacauan	-4
menimpuk	-5
main mata	-5
dongok	-5
jorok	-5
lebu	-3
kelambanan	-4
bijak	-4
sekongkolan	-4
antagonisme	-4
menghindarkan	-4
bentakan	-5
bagi	-4
becak	-5
mengkal	-4
beban	-5
sekedup	-3
memperlihatkan	-3
berserikat	-3
bertangkap	-3
ceronggah	-4
terkait	-3
cerabih	-4
anak pinak	-3
menenggang	-3
perak	-4
mencoblos	-3
jompo	-3
berdekatan	-4
dendeng	-4
bersedia	-3
ira	-3
gorek api	-4
safa	-4
keriuhan	-3
sembam	-4
gayung	-4
isotop	-3
terselak	-3
keterkaitan	-3
membawa berat	-3
berproses	-3
pandai	-4
imbalan	-3
cicik	-4
mengesahkan	-3
henyak	-4
insaf	-4
pertunjukan	-3
latisan	-4
tagut	-4
pengiring	-3
bebas	-4
pemberitahuan	-3
mungkar	-4
menjejak	-4
serawak	-3
bergurau	-4
cuka jawa	-5
pemarah	-4
pegari	-3
bulevar	-4
kesendirian	-4
indusemen	-3
kacuk	-4
mencicik	-5
berkawanan	-4
jurik	-4
leta	-5
berangai	-5
obrolan	-4
cacing tanah	-4
persetubuhan	-3
asor	-5
mendengung	-4
teraduk	-3
sebit	-4
basmi	-5
parau	-4
menumpang	-3
ketulahan	-4
aswad	-4
menjelma	-3
terlampau	-5
tertata	-4
membuktikan	-4
berputar-putar	-4
tipeks	-3
singkat	-3
mengapkir	-4
gonjak	-5
berat kepala	-5
dari	-3
berdebat	-5
gontok	-4
membelai	-4
mikro	-3
menggemaskan	-5
menyembulkan	-3
tobak	-3
ampela	-5
luar biasa	-4
hidup	-4
terang	-3
menyembam	-4
menggentarkan	-4
gombong	-3
pol	-3
pancur	-3
kopyor	-4
sementara	-4
bersipongang	-3
mencabau	-4
tolol	-5
taji	-4
musibah	-5
bergembung	-3
ibunda	-5
gemuk	-3
lombong	-3
gundukan	-4
menyulut	-4
cetek	-3
berganduh	-3
mengabulkan	-3
naas	-5
mencengkau	-4
beranak bercucu	-3
mengacak	-4
sembunyi-sembunyi	-4
bersepai	-5
manipulator	-4
iktikad	-4
berantara	-3
cekok	-3
bercaran	-4
leburan	-3
kembar	-3
cabau	-3
divergensi	-4
rombeng	-3
redik	-5
bongok	-3
berus	-4
sentuk	-4
menginjak	-3
bersilih	-3
meresahkan	-4
gelatak	-4
instansi	-3
kerik	-3
sempit	-4
jolak	-3
bersikukuh	-4
bersokom	-4
menghinggapi	-3
ogah-ogahan	-4
drama	-4
kenes	-3
tepu	-3
usang	-5
terpaku	-3
tarak	-3
opium	-3
kolam	-3
menggigis	-4
selerang	-5
berat tulang	-4
tumor	-4
kemurkaan	-5
acu	-4
seberang	-3
tepi	-4
memusuhi	-5
jilatan	-3
bersangkal	-5
ikut-ikutan	-3
penjuru	-3
gedor	-4
waham	-3
bertelinga lembut	-3
merayah	-5
denai	-4
farak	-3
salah tingkah	-4
garu	-4
langsai	-3
mengganas	-4
menanggang	-5
kurang adat	-5
bruto	-3
celuk	-3
baskom	-4
menyurihkan percakapan	-5
merincis	-4
berapit	-4
tatak	-4
menelaah	-5
liang	-3
biarawati	-3
condong	-5
kotoran	-5
luang	-3
mairat	-5
apit	-3
bertimbang	-3
sarit	-4
tak bernyawa	-5
kotor	-5
menggeret	-3
menyenggau	-4
menyenggak	-5
kacip	-3
seksualitas	-5
juz	-4
pendapatan	-3
sarik	-3
membayar	-3
tersia-sia	-3
mengobarkan	-4
cena	-3
pendusta	-4
terberak	-5
ketahuan	-5
mencuca	-5
antap	-5
menikam	-4
embek	-3
amin	-3
rongga	-3
landasan (pesawat udara)	-4
tutur	-4
berlarat-larat	-4
tekad	-3
empuk	-4
menidurkan	-4
bidai	-4
konkurensi	-4
bersanding	-5
mengerjakan	-4
delegasi	-4
pantas	-5
mengisbatkan	-3
tinja	-5
lawan	-4
pengar	-4
ikan kena tuba	-4
ceriwis	-4
kutut	-3
genjang	-4
asal usul	-4
filo	-3
pergesekan	-4
berbabil	-4
menghapus	-4
pemupusan	-3
jajal	-4
abolisi	-3
doa	-4
kawula	-3
compes	-4
teratur	-4
kelipar	-4
jerepet	-3
menghunjam	-4
peletan	-3
aparatus	-3
gembel	-5
menyungguhkan	-3
menagih	-3
kacangan	-4
lengah	-4
berjauh hati	-3
conteng	-3
tertumbuk akal	-5
lengas	-4
terlepas	-5
gurauan	-4
kharab	-5
keputusasaan	-5
palat	-5
validitas	-3
penyinaran	-3
menyabak	-5
feses	-5
gebok	-3
teles	-4
palolo	-4
liang jimak	-4
tertutup	-5
menyetor	-3
bunduk	-3
kebodohan	-3
potel	-5
bendu	-4
bermukim	-4
banat	-4
usrek	-5
mengejikan	-3
serindai	-5
memfatwakan	-3
bersebelahan	-4
lafal	-4
terlangkaui	-5
gembrot	-3
petanda	-3
sistematik	-3
cekluk	-4
tensi	-4
suni	-4
modal	-3
sama sekali	-3
sistematis	-3
larut	-5
berlepasan	-3
takaran	-5
informasi	-3
osteoporosis	-5
ajang	-3
geret	-3
hakam	-3
terjengkang	-5
kerising	-4
penurunan	-5
kalang-kabut	-4
urita	-3
perkawinan	-3
pelerai	-3
geletik	-3
congek	-3
gosok	-5
pengangkutan	-5
berlabuh	-4
ketus	-4
solek	-4
senyur	-4
berdakwa	-4
tersirep	-3
bunga hati	-3
menusuk-nusuk	-4
memekik	-3
tumpasan	-5
susur tangan	-3
safinah	-3
robek	-3
aplikasi	-4
mustaka	-3
menunggu	-3
cekatan	-3
ketul	-3
tercantol	-3
menginsinuasi	-4
menerima kenyataan	-4
tempat	-3
korupsi	-4
menongkrong	-4
mengolet	-3
penurut	-3
jengkel	-4
berteman	-3
menggelup	-4
resah	-5
terlalah	-5
belati	-4
lahang	-3
laur	-4
caplak	-4
anak	-3
gang	-4
bertelanjang	-3
ocehan	-4
angguran	-4
puputan	-3
terbuka (mata)	-3
kiamat	-3
menyanggah	-4
menendang	-5
menginterupsi	-5
merunjang	-3
berserakan	-5
rata	-4
jerat semata	-3
eklektis	-3
pengantara	-3
menerpa	-3
mencura	-5
bersila	-4
menyerahkan jiwa raga	-4
menganeksasi	-5
waras	-3
sun	-3
mempertimbangkan	-3
naik darah	-4
sember	-4
percabangan	-4
menambak	-5
pencemaran	-4
jeput	-3
mengedrop	-4
mangut	-4
sorangan	-3
dangkal	-4
spion	-3
terlukis	-3
kesomplok	-4
mencengkelong	-5
pengang	-3
formal	-3
prosais	-3
seni	-4
gebung	-5
tercemas	-3
gabal	-5
menyayat hati	-4
menyela	-5
belu-belai	-4
membohongi	-3
kembung	-3
kehuru-haraan	-4
keliru	-5
serabutan	-5
batuk kecil	-4
merawat	-3
gerepes	-4
tersayat	-5
balairung	-3
seru	-5
samar	-5
ingsut	-3
siklon	-4
menentang	-5
bunga	-3
rancap	-4
diskrepansi	-3
rancau	-3
berpusu	-3
gencat	-5
bertonggakkan	-4
puyan	-4
berkerumun	-4
terlalaikan	-3
enas	-5
memuakkan	-5
lincah	-3
rancak	-4
telantar	-4
mati pucuk	-5
congkak	-3
apkir	-4
berapat-rapat	-3
cakus	-4
menggasak	-5
mewujud	-3
morfin	-3
bongkong	-3
bersabung nyawa	-3
bergaul	-3
aco-acoan	-5
pencolek api	-4
menyikat	-5
timbangan	-5
mendiami	-3
bergajul	-5
erangan	-3
datang	-4
slebor	-5
bertebaran	-5
birah	-3
ajakan	-3
caci	-5
keluhan	-3
memuluskan	-5
tuah	-3
demek	-4
lanjut	-5
mencekik	-4
lihai	-4
bersempena	-3
taun	-5
menggunung	-3
berakar	-3
taut	-4
raguk	-3
tuas	-3
merdesa	-5
mala	-5
keder	-4
petugas	-3
mencamuk	-4
pusung	-3
kincit	-5
cemeh	-4
kafilah	-4
lolos	-4
berhati walang	-3
terpisah	-5
menceret	-5
inaugurasi	-3
menjeburkan	-5
rompong	-3
tingau	-4
penghapus	-3
tahi	-5
menghina(kan) melanyak	-5
bertapa	-3
menyadau	-3
menyemangati	-4
permai	-4
cerita burung	-5
kelusuh-kelasah	-5
menuba	-5
peserta	-3
tertunda	-3
bersandarkan	-4
narasi	-4
mengonslah	-5
bengkok	-4
besar perut	-3
mengetes	-3
menimbang-nimbang	-3
marah	-5
buang air kecil	-3
sumbing	-4
seranah	-3
seman	-5
sigap	-3
wangsit	-3
mencungkil	-4
menguar	-3
membentak	-5
jodoh	-3
asumsi	-3
cupul	-5
berlompatan	-5
tulang	-4
arbitrer	-5
kurang pikiran	-3
kerosek	-3
jobak	-3
serenging	-5
bertumbuk	-4
jongkok	-5
teks	-3
ranai	-4
hakiki	-4
geladir	-5
anak air	-4
sangsi	-5
embat	-4
kesusahan	-5
garang	-5
bangkang	-4
lintar	-3
dangkap	-3
kejar	-3
persediaan	-3
el	-3
erot	-4
bertemu roma	-4
mam	-5
menyerampang	-5
menganjurkan	-3
bekicot	-4
bangle	-4
usikan	-5
teladan	-3
patuk	-5
daya upaya	-4
patut	-5
bertautan	-4
menyungkit	-4
lata	-5
bengkerap	-4
senat	-3
bercorak	-3
kekerabatan	-4
luntur	-3
bersebaran	-5
deklarasi	-3
relevansi	-4
kedut	-4
idola	-3
toboh	-4
tercerai	-3
senteng	-5
merefleksikan	-3
berjihad	-3
simpatik	-4
timbul	-3
timbun	-3
tercekluk	-3
kunarpa	-4
pialang	-3
penubuhan	-3
terudak	-3
berat ekor	-4
kasep	-4
keremus	-4
gagap	-5
mematut-matut	-3
cakap angin	-4
cercah	-5
menguburkan	-3
gembil	-4
hilang semangat	-4
mereken	-3
membakar	-4
menengahi	-5
sambit	-5
belingsat	-4
lembaga	-3
seluk-beluk	-4
menyita	-5
oyong	-4
membukukan	-5
menyebelah	-3
menancap	-4
bebat	-3
menyusup	-3
pendek akal	-3
membeli	-3
kelengangan	-4
menyembilu	-4
mumi	-4
cempala mulut	-5
putih	-4
beralaskan	-4
tetesan darah	-3
bulsak	-4
gapura	-4
peruntungan	-3
pembabil	-4
kurang ajar	-5
angkup	-3
geregetan	-4
tinju	-5
mengisruhkan	-4
inferior	-4
mengunyah	-4
titik berat	-3
ahli bahasa	-3
bertengkar	-5
terdampar	-5
cempelung	-5
penata	-3
pun	-3
gempuran	-3
jemari	-4
resesi	-5
bongkar-bangkir	-5
reca	-3
roh jahat	-4
pub	-4
berat otak	-4
bertarak	-3
mengias	-4
kemuraman	-5
penutur bahasa	-3
basi	-5
menyingsing	-3
penindasan	-4
sayu rayu	-3
tangisan	-5
ampel	-3
mengharukan	-4
lotre	-5
tahu	-4
amtenar	-3
ketuat	-4
mengarik	-3
dongkel	-3
riuk	-3
wejang	-3
rompyok	-5
banyak cincong	-4
terbangai	-3
kuno	-5
ketumbukan	-4
ke belakang	-5
kesengsaraan	-5
sampai	-4
dina	-5
tekek	-3
mengeremus	-4
sapi jantan	-3
warta	-3
pumpun	-3
berlawanan	-4
sivilisasi	-3
batuk lelah	-4
laluan	-4
membeda-bedakan	-3
kapal	-3
melaksanakan	-3
emper	-3
terdesak	-4
mencetak	-5
tumpul otak	-3
tertegak	-4
kebentok	-4
tersuruk	-5
bertalun-talun	-3
stori	-5
bongak	-5
bertokok	-3
renyem	-3
ruyup	-5
embus	-3
memperhitungkan	-3
jamin	-5
kering	-3
cumbuan	-3
gempita	-5
penarah	-3
kardinal	-4
edaran	-3
berpada-pada	-3
lebar	-3
tertuju	-3
menumpas	-5
akar	-3
berkilah	-4
gebang	-4
menonjolkan	-3
hanya	-3
menggoyahkan menggerakkan	-4
menggema	-4
metode	-5
berkeras-kerasan	-4
memantai	-4
berkarat	-4
memantak	-4
gara-gara	-5
perbaraan	-4
legalisasi	-3
gurau	-4
ginding	-4
pukul	-4
tunggul	-3
menunjukkan	-3
karu	-5
kilang	-3
tosan aji	-4
mulut gapil	-4
agen	-3
menekankan	-3
balik adab	-5
menyelinap	-5
berdoa	-3
ketimpangan	-4
parlente	-4
sontak	-4
gendut	-3
gelis	-3
bersisalak	-4
zero	-3
melantak	-4
bertian	-3
pasal	-4
simak	-5
main kayu	-3
azimat	-4
menjalari	-3
kompleksitas	-4
mengerkau	-4
garit	-3
selubung	-5
jembalang	-4
tersirah	-5
beragam	-3
silang selisih	-4
kebangkitan	-5
amah	-5
ceracau	-4
cegak	-4
ceracam	-4
mengorek	-4
watu	-3
berduaan	-3
indolen	-4
sapi	-3
goyah	-4
muflis	-4
kerabat	-3
kedai minuman	-4
kabin	-3
pekir	-4
berzikir	-3
penyelidikan	-5
menyatukan	-3
semaput	-4
kempa	-3
rangkul	-3
berlandaskan	-4
serangan	-3
pukulan	-3
ukir	-5
hamil	-5
membobol	-5
penumpang	-3
kegaduhan	-3
cengung	-3
hamik	-3
kambuh	-4
tukar	-3
tukas	-5
bahlul	-5
merunyamkan	-3
makan bawang	-5
menyodorkan	-3
beringsut	-3
sangit	-5
belendung	-3
malu mata	-4
bersiteguh	-4
peragaan	-3
bertemperasan	-3
meranggah	-3
reput	-3
kebirahan	-3
mengayunkan	-3
memberantas	-5
bertudung lingkup	-5
nyenyak	-4
sumpek	-4
berguam	-4
memeriksa	-5
kada	-3
langkap	-3
menyalakan	-4
inai	-4
menggarangkan	-4
giang	-3
rayah	-5
menghabisi	-4
bersangkut	-4
langkan	-3
ambil	-5
urun	-4
mencemat	-5
nyenyat	-4
bergolak	-5
berzina	-4
memikirkan	-3
pencahayaan	-3
ternoda	-5
talun	-3
bedel	-4
kasip	-5
sila	-4
sapit	-3
terpa	-4
keran	-4
berselisih	-5
kerai	-4
oposisi	-3
hardik	-5
sifer	-3
menyakatkan	-4
meranyah	-5
penghambat	-5
gerombong	-4
merambak	-3
cadang	-5
gela	-3
daging tumbuh	-4
penongkat senduk	-3
berserah	-4
lelembut	-4
menembis	-5
murus	-5
bertukar akal	-4
kemunduran	-5
rengeh	-3
angit	-5
tajak	-3
porak-poranda	-5
terjungkal	-5
reba	-5
meladeni	-5
retak	-4
karena	-3
belulang	-3
jembel	-5
pembersih	-4
biksah	-5
mayit	-4
tersampuk	-4
inga	-4
afiliasi	-4
kaki ayam	-3
persesuaian bunyi	-3
mengendur	-3
menggelogok	-3
menghancurkan	-4
tercengung	-3
lambang	-3
berpangku tangan	-4
meredik	-5
bangkai	-4
defisit	-3
getaran	-3
kelangkan	-3
tapa-tapa	-3
semenggah	-5
terkejar	-5
baktau	-5
cacing	-4
menggabungkan	-3
uyuh	-3
pilu	-5
membaik	-3
beregu	-3
cendala	-5
mengempis	-3
mengawali	-3
memanggang	-4
merukunkan	-3
bambung	-3
teperlus	-4
bandit	-5
omongan	-4
menggeleng	-3
celaan	-5
menyeberang	-3
berpalit-palit	-4
bersembahyang	-3
gaung	-3
semburan	-4
menyabung	-3
lecap	-4
dapra	-3
membocorkan	-4
himpunan	-4
tersara bara	-5
banteng	-3
bergamit	-3
bersempuras	-3
mengonyok	-3
kabinet	-3
serakan	-3
maherat	-4
onak	-4
kecabuhan	-3
berkuliah	-4
merapunkan	-4
bergosok	-3
dum	-3
rasio	-4
satire	-3
getap	-4
terjerumus	-4
jeraus	-3
pa	-5
melulu	-3
khabis	-3
mengemukakan	-3
penyadur	-3
pangkal kerongkongan	-5
iman	-3
memasak	-3
cium	-3
awut	-4
kronis	-5
parokial	-3
cotok	-3
antun	-3
kuyu	-5
pasangan hidup	-3
udara	-4
biji buah	-3
mitra	-4
tabungan	-3
bersuka-sukaan	-3
memerli	-5
abon	-4
dinasti	-3
mencegah	-5
beranang	-3
nanar	-4
nakal	-5
mendungas	-3
senyap	-4
muatan	-5
tertindas	-5
grip	-4
berburuk	-4
huda	-3
kayangan	-5
alai-belai	-3
domba	-3
menyiksa	-5
sumpah serapah	-5
kekotoran	-5
rim	-3
cerup	-3
jotos	-5
ragam	-4
menggoyangkan	-4
geladah	-3
lingsir	-5
open	-3
obsolet	-5
bengis	-5
ongkang-ongkang	-4
anggai	-3
gemeletek	-4
memaki	-5
otak telur	-5
gering	-5
memaku	-3
berpadu	-3
menelanjangi	-4
rute	-4
konsistensi	-3
berakhlak	-4
pusing keling	-5
nyanyang	-5
dekil	-5
tapak kaki	-3
bonus	-3
cahari	-3
berpartai	-3
seluk beluk	-4
gemblung	-3
kenyih	-4
menambus	-4
bergaduh	-5
bentrok	-5
paganisme	-5
bercintaan	-3
seko	-3
gabuk	-4
tiup-tiup	-3
berseloroh	-4
keletah	-3
sampur	-3
pameran	-3
pelaksanaan	-4
merencah	-4
mendongkolkan	-5
sampul	-3
sampuk	-3
langis	-5
cempera	-5
malapetaka	-5
ampu	-5
peluru	-3
tim	-4
menyorongkan	-3
lacur	-5
mendiskreditkan	-4
kendatipun	-3
pasak	-4
berkolusi	-5
buka	-3
izin	-4
garib	-4
menghirup	-3
mendebarkan	-4
panji-panji	-3
berengsaan	-4
saksama	-5
guyon	-4
butek	-3
menyamakan	-3
meremang	-3
bertapakkan	-4
kolaps	-5
bengap	-3
menyabot	-3
menekan	-3
kecipir	-3
bertentangan	-4
dwiganda	-3
bergaung	-3
keaiban	-5
meruak	-4
teknik	-4
khalwat	-3
wasit	-3
menampik	-4
ke-tidakjelasan	-5
empang	-3
berganggang	-3
pengukuhan	-3
